123,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,41.391191,-2.1857493,"https://www.google.com/maps?q=Pg+Pujades,+29&rlz=1C1GCEA_enES806ES806&um=1&ie=UTF-8&sa=X&ved=2ahUKEwj4z6rw9cfrAhUM8BoKHYMPASEQ_AUoAXoECA8QAw","Passeig de Pujades, 29, 08018 Barcelona",932566650,,https://guia.barcelona.cat/es/detall/servei-d-insercio-social_98167175816.html,Servicio de Inserción Social del Ayuntamiento de Barcelona,"Información, apoyo y acompañamiento.",,معلومات، دعم ومرافقة.,,"Information, appui et accompagnement",,"Information, support and accompaniment",
124,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.4010416,-2.1601241,"https://www.google.com/maps?q=C+Fraternitat,+40&rlz=1C1GCEA_enES806ES806&um=1&ie=UTF-8&sa=X&ved=2ahUKEwio15yU98frAhUKfBoKHaJeCzoQ_AUoAXoECAwQAw","C Fraternitat, 40, Barcelona",932194161,menjadorterrasseta@bcn.cat,https://guia.barcelona.cat/es/detall/menjador-social-la-terrasseta-associacio-rauxa_99347091538.html,Comedor social “La Terrasseta”,Alimentación. Comedor social para cenas (solamente).,,تغذية. مطعم اجتماعي لوجبات العشاء (فقط).,,Alimentation. cantine sociale pour les dîners seulement.,,Food; soup kitchen (dinners only).,
125,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.3747798,-2.1636525,"https://www.google.com/maps/place/Comedor+Social+del+Paralelo/@41.3747798,2.1614638,17z/data=!3m1!4b1!4m5!3m4!1s0x12a4a26741bb44a7:0x4e25b5df844eda7d!8m2!3d41.3747798!4d2.1636525","Avenida Paral·lel, 97*LB, Barcelona",934416212,menjadorparalel@bcn.cat,,Comedor Social Paral.lel,Alimentación. Comedor social para almuerzo (mediodía solamente).,,تغذية. مطعم اجتماعي لوجبات الغداء (الظهر فقط).,,Alimentation. cantine sociale pour les déjeûner seulement.,,Food; soup kitchen for lunch (only midday),
126,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.4167923,-2.1873065,"https://www.google.com/maps/place/Avinguda+Meridiana,+238,+240,+08027+Barcelona/@41.4167923,2.1851178,17z/data=!3m1!4b1!4m5!3m4!1s0x12a4a32bb62eb479:0x3172439e27b6c7a1!8m2!3d41.4167923!4d2.1873065","Avenida Meridiana, 238*240, 08027 Barcelona, Sant Andreu",933517220,menjadornavas@bcn.cat,,Comedor Social Navas,Alimentación. Comedor social para almuerzo (mediodía solamente).,,تغذية. مطعم اجتماعي لوجبات الغداء (الظهر فقط).,,Alimentation. cantine sociale pour les déjeûner seulement.,,Food; soup kitchen for lunch (only midday),
127,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.403589,-2.1673851,"https://www.google.com/maps/place/L'associaci%C3%B3+Obra+Social+Sanit%C3%A0ria+Cor+de+Maria/@41.403589,2.1651964,17z/data=!3m1!4b1!4m5!3m4!1s0x12a4a2c107b79d59:0xde3f2f3caf5215fe!8m2!3d41.403589!4d2.1673851","C. Grassot, 28 30 32 i 37, 08025 Barcelona","934578926,934574995",obrasocialcordemaria@gmail.com,http://cordemaria.com/,Comedor Social “Cor de Maria”,Alimentación. Comedor social para almuerzo (mediodía solamente).,,تغذية. مطعم اجتماعي لوجبات الغداء (الظهر فقط).,,Alimentation. cantine sociale pour les déjeûner seulement.,,Food; soup kitchen for lunch (only midday),
128,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41.3735103,-2.1165797,"https://www.google.com/maps/place/Carrer+de+la+Creu+Roja,+8,+08904+L'Hospitalet+de+Llobregat,+Barcelona/@41.3735103,2.114391,17z/data=!4m13!1m7!3m6!1s0x12a498f0691f6893:0xbb21a0c01a6b48a1!2sCarrer+de+la+Creu+Roja,+8,+08904+L'Hospitalet+de+Llobregat,+Barcelona!3b1!8m2!3d41.3735103!4d2.1165797!3m4!1s0x12a498f0691f6893:0xbb21a0c01a6b48a1!8m2!3d41.3735103!4d2.1165797","C/ Creu Roja, 8. Local., L'Hospitalet de Llobregat","0034932633765,653367983 ",cooperativamujerespalante@gmail.com,http://www.cooperativamujerespalante.org/,Mujeres Pa’lante L’Hospitalet de Llobregat -Collblanc,"Asesoría jurídica, atención psicológica, asesoría sociolaboral, formación.",,مشورة حقوقية، رعاية نفسية، مشورة اجتماعية-وظيفية، تأهيل.,,"Conseil juridique, aide psychologique, aide socioprofessionnelle, formation.",,"Legal advice, psychological care, socio-labor advice, training.",
129,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41.3809998,-2.1626802,"https://www.google.com/maps?q=C/+Villarroel+10,+bajos+Barcelona&rlz=1C1GCEA_enES806ES806&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjhmcHljsjrAhVN9IUKHZEoDOYQ_AUoA3oECAwQBQ","C/ Villarroel 10, bajos Barcelona","0034933122168,653367983",cooperativamujerespalante@gmail.com,http://www.cooperativamujerespalante.org/,Mujeres Pa’lante - Barcelona,"Asesoría jurídica, atención psicológica, asesoría sociolaboral, formación.",,مشورة حقوقية، رعاية نفسية، مشورة اجتماعية-وظيفية، تأهيل.,,"Conseil juridique, aide psychologique, aide socioprofessionnelle, formation.",,"Legal advice, psychological care, socio-labor advice, training.",
130,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,41.3861493,-2.1445259,"https://www.google.com/maps/place/C.+de+Rocafort,+242B,+piso+1,+08029+Barcelona/@41.3861493,2.1423372,17z/data=!3m1!4b1!4m5!3m4!1s0x12a49878acdeb397:0x38ac60efe69371ae!8m2!3d41.3861493!4d2.1445259","Calle Rocafort 242 Bis piso 1 Despacho D-11, Barcelona",0034931630442,aomicat@hotmail.com,"https://www.xn--asociacinmujeresmigrantesencatalua-7id0c.org/, Facebook: Asociación Mujeres Migrantes en Cataluña",AOMICAT,"Información, formación. Apoyo a mujeres migrantes.",,معلومات، تأهيل. دعم للنساء المهاجرات.,,Information. Formation. Aide aux femmes migrantes.,,"Information, training. Support for migrant women",
131,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,43.260156,-2.92721,"https://www.google.es/maps/place/Cruz+Roja+Bizkaia+-+Bizkaiko+Gurutze+Gorria/@43.260156,-2.929399,17z/data=!3m1!4b1!4m5!3m4!1s0xd4e4fce2f8e0815:0x38c985189c47f56b!8m2!3d43.260156!4d-2.9272103","Calle José María Olabarri, 48001 Bilbao",944234402,,https://www.cruzrojabizkaia.org/es/,Cruz Roja Bizkaia,"Información, orientación laboral, entrega de alimentos, formación",,معلومات، توجيه وظيفي، تسليم أغذية، تأهيل,,"Information, orientation professionnelle, distribution d'aliments, formation",,"Information, job guidance, food distribution, training",
132,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43.265269,-2.92255,"https://www.google.es/maps/place/CEAR-Euskadi/@43.265269,-2.9247387,17z/data=!3m1!4b1!4m5!3m4!1s0xd4e4fc67bfb4cd9:0x7f7c7e6d0db6cc02!8m2!3d43.265269!4d-2.92255","Calle Cristo 6, 9bis 48007 Bilbao",0034944248844,info@cear-euskadi.org,https://www.cear-euskadi.org/,CEAR Euskadi,Información y apoyo relacionado con asilo y protección internacional. ,,معلومات ودعم فيما يخص اللجوء والحماية الدولية.,,Information et aide en relation avec l'asile et la protection internationale,,Information and support relating to asylum and international protection.,
133,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,43.258706,-2.9261103,"https://www.google.es/maps/place/C%C3%A1ritas+Diocesana+de+Bilbao/@43.2589446,-2.9291758,16.42z/data=!4m5!3m4!1s0xd4e4fce726a8d4d:0x6872937566683832!8m2!3d43.2588706!4d-2.9261103","Calle Ribera 8, Bilbao",34944020099,caritasbi@caritasbi.org,https://www.caritasbi.org/,Cáritas Bilbao,"Información, asesoramiento jurídico,apoyo psicológico, en la búsqueda de empleo, menores y entrega de alimentos entre otros. ",,معلومات، مشورة حقوقية، دعم نفسي، للبحث عن عمل، قُصّر وتسليم الأغذية وغيرها.,,"Information, aide juridique, psychologique, à la recherche d'emploi, mineurs et distribution d'aliments entre autres.",,"Information, legal advice, psychological support, search for employment, minors, and food distribution, among other services.",
134,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43.2558007,-2.9535708,"https://www.google.es/maps/place/Masustegi+Estrata,+3,+48002+Bilbo,+Bizkaia/@43.2573197,-2.9557083,16.13z/data=!4m5!3m4!1s0xd4e5033ec4fc013:0xdbbdd5fbeb9267bc!8m2!3d43.2558007!4d-2.9535708","Masustegi Estrata, 3, BA6, 48002 Bilbao",636925701,,,Asociación Comunidad Africana Residente en España,Insercion laboral,,الاندماج الوظيفي,,accès à l'emploi,,Job placement,
135,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.2556901,-2.9348225,"https://www.google.com/maps/place/Lapurdi+Hiribidea,+7,+48012+Bilbo,+Bizkaia/@43.2556901,-2.9370112,17z/data=!3m1!4b1!4m5!3m4!1s0xd4e4fd455f62959:0x6996c6e86ca39567!8m2!3d43.2556901!4d-2.9348225","Lapurdi Hiribidea, 7, 48012 Bilbao",944790310,info@sosracismo.org,,SOS Racismo Bizkaia,"Información, apoyo y asesoramiento a víctimas de racismo o xenofobia. ",,معلومات، دعم ومشورة لضحايا العنصرية وكره الأجانب.,,"Information, aide et conseil aux victimes de racisme ou xénophobie",,"Information, support and advice for victims of racism or xenophobia.",
136,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43.2605095,-2.9298952,"https://www.google.es/maps/place/Calle+del+Padre+Lojendio,+2,+48008+Bilbao,+Vizcaya/@43.2605095,-2.9320839,17z/data=!3m1!4b1!4m5!3m4!1s0xd4e4fd1abac87db:0xd6a0dc61ffa80904!8m2!3d43.2605095!4d-2.9298952","Calle del Padre Lojendio 2, Planta 1 (Centro Social Ignacio Ellacuría), 48008 Bilbao",667201339,,,SUNU MAKAN. Asociación de integración y solidaridad de senegaleses que viven en Euskadi,Apoyo a personas extranjeras en su proceso de integración socio-laboral en España.,,دعم الأجانب خلال مرحلة اندماجهم الاجتماعي-الوظيفي في إسبانيا.,,Aide aux personnes étrangères dans leur processus d'intégration socio-professionnel en Espagne.,,Support for foreigners during their social-labor integration process in Spain.,
137,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43.2605095,-2.9298952,"https://www.google.es/maps/place/Calle+del+Padre+Lojendio,+2,+48008+Bilbao,+Vizcaya/@43.2605095,-2.9320839,17z/data=!3m1!4b1!4m5!3m4!1s0xd4e4fd1abac87db:0xd6a0dc61ffa80904!8m2!3d43.2605095!4d-2.9298952","Calle del Padre Lojendio 2, 48008 Bilbao",944370997,,,Terranga. Asociación unión de los senegaleses de Bizkaia,"Asistencia a personas senegalesas en trámites administrativos, orientación profesional y social y acogida",,مساعدة الأشخاص السنغاليون في الإجراءات الإدارية، التوجيه الوظيفي والاجتماعي والإيواء,,"Assitance aux personnes sénégalaises avec les procédures administratives, orientation professionnelle et sociale et accueil.",,"Assistance for Senegalese people with administrative procedures, professional and social guidance and reception",
138,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,43.2670046,-2.9193259,"https://www.google.es/maps/place/Calle+del+Monte+Arno,+5,+48007+Bilbao,+Vizcaya/@43.2670046,-2.9215146,17z/data=!3m1!4b1!4m5!3m4!1s0xd4e4fc717d29597:0xa931189672ebda0e!8m2!3d43.2670046!4d-2.9193259",Calle Monte Arno nº5 -48007- Bilbao,944731920,maitesumabilbao@adoratrices.com,,Proyecto Maitesuma - Adoratrices,Atención social a mujeres en situación de vulnerabilidad,,رعاية اجتماعية للنساء في حالة استضعاف,,Attention sociale aux femmes en situation de vulnérabilité,,Social care for women in vulnerable situations,
139,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.26438,-2.9281464,"https://www.google.es/maps/place/Calle+Uribitarte,+11,+48001+Bilbao,+Vizcaya/@43.26438,-2.9303351,17z/data=!3m1!4b1!4m5!3m4!1s0xd4e4fdac818a89b:0x629c6deb5b7505b!8m2!3d43.26438!4d-2.9281464","C/Urbitarte, 11, 48001 Bilbao",944370997,,,Albergue municipal de urgencias,Albergue,,مأوى,,Aubergue,,Shelter,
140,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.3179506,-1.9748328,"https://www.google.es/maps/place/Paseo+del+Duque+de+Mandas,+36,+20012+San+Sebasti%C3%A1n,+Gipuzkoa/@43.3181193,-1.9764506,17.58z/data=!4m5!3m4!1s0xd51a55bdd3bbcf5:0x7857313302ac147f!8m2!3d43.3179506!4d-1.9748328","C/ Duque de Mandas 36, 20012 San Sebastián",943321811,,www.mugak.eu,SOS Racismo Guipuzkoa,Información y asesoría sobre legislación de extranjería. Información sobre el viaje. Contactos con redes de apoyo y -sitios.,,معلومات ومشورة بخصوص تشريعات الأجانب. معلومات حول الرحلة. التواصل مع شبكات الدعم والمواقع.,,Information et conseil juridique. Information sur le voyage. Contacts avec des réseaux d'appui.,,Information and advice on immigration legislation. Information about the trip. Contacts with support networks and sites.,
141,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.3140259,-1.9565511,"https://www.google.es/maps/place/Zarategui,+100,+20015+San+Sebasti%C3%A1n,+Gipuzkoa/@43.3140259,-1.9587398,17z/data=!3m1!4b1!4m5!3m4!1s0xd51a57d7524c86d:0x56b0b88efe24affa!8m2!3d43.3140259!4d-1.9565511","Paseo Zarategi 100, Edificio Txara I, Sótano, 20015 San Sebastián","943245626,943245627",sosarrazakeria@euskalnet.net,,Oficina de información y denuncia SOS Racismo,informacion y denuncia,,معلومات وإبلاغات,,information et denounce,,Information and denunciation,
142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,43.321906,-1.9651715,"https://www.google.es/maps/place/Ategorrieta+Hiribidea,+10,+20013+Donostia,+Gipuzkoa/@43.321906,-1.9673602,17z/data=!3m1!4b1!4m5!3m4!1s0xd51a5663ca6c6b3:0x86d0c7cce17421b5!8m2!3d43.321906!4d-1.9651715","Avda. Ategorrieta, 10, 20013 San Sebastián",943222222,,www.cruzroja.es/principal/web/provincialgipuzkoa/donde-estamos,Cruz Roja San Sebastián,"Información, alojamiento de emergencia, orientación laboral, entrega de alimentos, formación",,معلومات، مسكن للطوارئ، توجيه وظيفي، تسليم أغذية، تأهيل,,"Information, hébergement d'urgence, orienation professionnelle, distribution d'aliments, formation",,"Information, emergency accommodation, job guidance, food distribution, training",
143,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43.3235686,-1.9810942,"https://www.google.es/maps/place/Salamanca+Pasealekua,+2,+20003+Donostia,+Gipuzkoa/@43.3235686,-1.9832829,17z/data=!3m1!4b1!4m5!3m4!1s0xd51a54e4eab0195:0x1406992ea6d0d516!8m2!3d43.3235686!4d-1.9810942","Paseo de Salamanca, 2, 20003 San Sebastián",943440744,,https://www.caritasgipuzkoa.org/,Cáritas,"Alojamiento, comedor, asistencia sanitaria, lavandería. ",,مسكن، مطعم، رعاية طبية، مغسلة.,,"Hébergement, cantine sociale, assistance sanitaire, blanchisserie",,"Accommodation, dining room, health care, laundry.",
144,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43.3149364,-1.9868433,"https://www.google.es/maps/place/Calle+de+San+Bartolom%C3%A9,+27,+20007+San+Sebasti%C3%A1n,+Gipuzkoa/@43.3149364,-1.9886314,17z/data=!3m1!4b1!4m5!3m4!1s0xd51a554e0c67ebb:0xe2c1467bbbab3b45!8m2!3d43.3149364!4d-1.9868433","Calle San Bartolomé 27, 20007 San Sebastián",943467967,,http://www.rais-euskadi.org/default.aspx?Cod=63&i=1,Fundación RAIS,Atención a personas sin hogar,,رعاية للأشخاص بلا مأوى,,Aide aux personnes sans abris,,Homeless care,
145,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.318972,-1.96069,"https://www.google.es/maps/place/Paseo+de+Mons,+3,+20013+San+Sebasti%C3%A1n,+Gipuzkoa/@43.3194413,-1.9628761,17z/data=!3m1!4b1!4m5!3m4!1s0xd51a565048f7a15:0x9e1a4462db79ad37!8m2!3d43.318972!4d-1.96069","Paseo de Mons 3, 20013 San Sebastián","943483849,943326480",,,Albergue,Alojamiento ,,مسكن,,heberguement,,Shelter,
146,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43.3081285,-1.981461,"https://www.google.es/maps/place/Calle+de+la+Sagrada+Familia,+11,+20010+San+Sebasti%C3%A1n,+Gipuzkoa/@43.3081285,-1.9836497,17z/data=!3m1!4b1!4m5!3m4!1s0xd51aff96557f6fd:0xef7ca12cb75c647e!8m2!3d43.3081285!4d-1.981461","Calle Sagrada Familia 11, 20010 San Sebastián",943430388,etxegabeak1@caritasgi.org,https://www.caritasgipuzkoa.org/,Cáritas. Centro de atención diurna,"Información, alimentación, higiene, lavandería, ropa de urgencia, enfermería y peluquería.",,معلومات، تغذية، نظافة، مغسلة، ملابس للحالات الطارئة، تمريض وحلاقة.,,"Information, alimentation, hygiène, blanchisserie, vêtements, infirmerie et coiffeur.",,"Information, food, hygiene, laundry, emergency clothing, nursing and hairdressing.",
147,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43.3210566,-1.957177,"https://www.google.es/maps/place/Intxaurrondo+Kalea,+30,+20015+Donostia,+Gipuzkoa/@43.320689,-1.9571767,18.17z/data=!4m13!1m7!3m6!1s0xd51a57aec869869:0xc9fd7884b44b2c0!2sIntxaurrondo+Kalea,+30,+20015+Donostia,+Gipuzkoa!3b1!8m2!3d43.3210566!4d-1.957177!3m4!1s0xd51a57aec869869:0xc9fd7884b44b2c0!8m2!3d43.3210566!4d-1.957177","Paseo de Intxaurrondo 30, 20015 San Sebastián",943291040,,https://www.caritasgipuzkoa.org/,Cáritas. Centro de atención diurna,"Información, alimentación, higiene, lavandería, ropa de urgencia, enfermería y peluquería.",,معلومات، تغذية، نظافة، مغسلة، ملابس للحالات الطارئة، تمريض وحلاقة.,,"Information, alimentation, hygiène, blanchisserie, vêtements, infirmerie et coiffeur.",,"Information, food, hygiene, laundry, emergency clothing, nursing and hairdressing.",
148,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43.3216103,-1.9590911,"https://www.google.es/maps/place/Av.+Alcalde+Jos%C3%A9+Elosegi,+6,+20013+San+Sebasti%C3%A1n,+Gipuzkoa/@43.3216103,-1.9612798,17z/data=!3m1!4b1!4m5!3m4!1s0xd51a5654b3e4c7b:0xf54cb5807bf4512c!8m2!3d43.3216103!4d-1.9590911","Calle Alcalde José Elosegi 6, 20013 San Sebastián",943430388,,https://www.caritasgipuzkoa.org/,Cáritas. Centro de acogida nocturna,"Centro de Acogida Nocturna para personas en situación de exclusión social y residencial, donde se ofrece un espacio de descanso, y se cubren necesidades de manutención e higiene",,مركز إيواء ليلي للأشخاص في حالة التهميش الاجتماعي والمسكني، حيث تُقدم مساحة للراحة وتُغطى احتياجات الطعام والنظافة.,,"Centre d'accueil nocturne pour des personnes en situation d'esclusion sociale et résidentielle. Espace de repos, manutention et hygiène.",,"Night reception centre for persons in situations of social exclusion: rest, basic needs and hygiene.",
149,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.3114114,-1.8985292,"https://www.google.es/maps/place/Pablo+Iglesias+Hiribidea,+11,+20100+Errenteria,+Gipuzkoa/@43.3114114,-1.9007179,17z/data=!3m1!4b1!4m5!3m4!1s0xd51a8a7b33c38df:0x24057cdbc1c5c716!8m2!3d43.3114114!4d-1.8985292","Calle Pablo Iglesias 11, Rentería (Gipuzkoa)",658749756,,https://sosracismo.eu/tag/euskadi/,SOS Racismo,Información y asesoría jurídica. Información sobre el viaje. Contactos con redes de apoyo.,,معلومات ومشورة حقوقية. معلومات حول الرحلة. التواصل مع شبكات الدعم.,,Information et conseil juridique. Information sur le voyage. Contacts avec des réseaux d'appui.,,Information and legal advice. Information about the trip. Contacts with support networks.,
150,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43.3102657,-1.8967536,"https://www.google.es/maps/place/Calle+Miguel+de+Alduncin,+20,+20100+Renter%C3%ADa,+Gipuzkoa/@43.3102657,-1.8989423,17z/data=!3m1!4b1!4m5!3m4!1s0xd51a8a6eb6f34f5:0xce1ec7c7caa92bda!8m2!3d43.3102657!4d-1.8967536","Calle Miguel de Alduncín 20, Rentería (Guipuzkoa)",943511803,inclusion@emaus.com,,Centro Municipal de Acogida Social “Gaztelutxo”,"Albergue para personas que se encuentran de paso en la ciudad. Máximo de estancia tres días, no se puede volver a pedir alojamiento hasta pasado un mes. Información y acogida, comidas e higiene.",,مأوى للأشخاص المارين على المدينة. مدة الإقامة القصوى هي ثلاثة أيام، لا يمكن طلب مسكن مجددًا حتى مرور شهر. معلومات وإيواء، وجبات طعام ونظافة.,,"Auberge pour les personnes qui sont de passage. Max. 3 nuits, possibilité de redemander l'hébergement 1 mois après. Information et accueil, repas et hygiène.",,"Shelter for people who are passing through the city. Maximum stay three days,. Beneficiaries cannot request accommodation again until one month has passed. Information and reception, meals and hygiene.",
151,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43.3408069,-1.803556,"https://www.google.es/maps/place/C.+Anaka,+20,+20301+Ir%C3%BAn,+Gipuzkoa/@43.3408069,-1.8057447,17z/data=!3m1!4b1!4m5!3m4!1s0xd510844c0def641:0x9dd1f087b6e7fc0e!8m2!3d43.3408069!4d-1.803556","Calle Anaka 20, Irún (Guipuzkoa)",688812330,,Lakaxita Gaztetxea Irun - Inicio | Facebook,Gaztetxe Lakaxita,"Atención a migrantes en viaje hacia Europa. Información sobre recursos oficiales, acogida temporal e información útil para continuar el viaje.",,رعاية للمهاجرين المسافرين إلى أوروبا. معلومات حول الموارد الرسمية، إيواء مؤقت ومعلومات مفيدة لمتابعة الرحلة.,,"Soutien aux migrants en voyage vers l'Europe. Information sur les resources officielles, accueil temporaire et informtion utile pour continuer le voyage",,"Care and attention for migrants travelling to Europe. Information on official resources, temporary shelters and useful information to continue the journey.",
152,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,43.3344428,-1.7936352,"https://www.google.es/maps/place/Av.+de+Euskal+Herria+Hiribidea,+14,+20303+Ir%C3%BAn,+Gipuzkoa/@43.3344428,-1.7958239,17z/data=!3m1!4b1!4m5!3m4!1s0xd5108600ed73255:0xf7435915d96ddfa0!8m2!3d43.3344428!4d-1.7936352","Avenida Euskal Herria 14 -local 1 y 2, Irún (Guipuzkoa)",943621162,,"http://www.cruzroja.es/portal/page?_pageid=585,12301830&_dad=portal30&_schema=PORTAL30&P_CENT=15104",Cruz Roja Irún,"Coordinación del albergue “Martindozenea”. Máximo de estancia de 3 días, casos con especial vulnerabilidad 5 días. Se provee de ropa, comida y asistencia médica de urgencia.",,"تنسيق مع المأوى ""Martindozenea"". مدة الإقامة القصوى هي 3 أيام، وللحالات المستضعفة الحادة 5 أيام. نقدم ملابس، طعام ورعاية طبية طارئة.",,"Coordination de l'auberge ""Martindozenea"". Max. 3 jours, cas de vulnérabilité spéciale 5 jours. Vêtements, nourriture et assistance médicale d'urgence.",,"Coordination of the “Martindozenea” shelter. Maximum stay of 3 days, cases with special vulnerability 5 days. Clothing, food and emergency medical assistance are provided",
153,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,42.8438171,-2.6679769,"https://www.google.es/maps/place/Nuestra+Se%C3%B1ora+de+los+Desamparados+Plaza,+1,+01004+Gasteiz,+Araba/@42.8421006,-2.6664867,14.96z/data=!4m5!3m4!1s0xd4fc26567e46779:0xd04257a74f2c14df!8m2!3d42.8438171!4d-2.6679769","Plaza Nuestra Señora de los Desamparados 1, Vitoria-Gasteiz",945232850,caritas@caritasvitoria.org,https://www.caritasvitoria.org/,Cáritas Vitoria-Gasteiz,"Información, asesoramiento jurídico,apoyo psicológico, en la búsqueda de empleo y entrega de alimentos, entre otros. ",,معلومات، مشورة حقوقية، دعم نفسي، للبحث عن عمل، وتسليم الأغذية وغيرها.,,"Information, conseil juridique, appui psychologique, à la recherche d'emploi, distribution d'aliments, entre autres.",,"Information, legal advice, psychological support, search for employment and distribution of food, among others.",
154,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,42.84176,-2.686297,"https://www.google.es/maps/place/Asamblea+provincial+de+Cruz+Roja+en+%C3%81lava/@42.8411332,-2.690369,15.83z/data=!4m5!3m4!1s0xd4fc20fd27727bf:0x7fdf681e002fd9b!8m2!3d42.84176!4d-2.686297","Calle Portal de Castilla 52, 01007 Vitoria-Gasteiz",945132630,,http://www.cruzrojaalava.es/,Cruz Roja Álava,"Información, asesoramiento jurídico, apoyo en la búsqueda de empleo, alimentos, entre otros.",,معلومات، مشورة حقوقية، دعم للبحث عن عمل، أغذية وغيرها.,,"Information, conseil juridique, appuià la recherche d'emploi, distribution d'aliments, entre autres.",,"Information, legal advice, job search support, food, among others.",
155,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.8511171,-2.6760374,"https://www.google.es/maps/place/Calle+Aldabe,+7,+01012+Vitoria-Gasteiz,+%C3%81lava/@42.8511908,-2.6759836,17z/data=!4m5!3m4!1s0xd4fc26a8a0b2ee3:0xa09dae4099495c1d!8m2!3d42.8511171!4d-2.6760374","Calle Aldaba 7, Bajo, 01012 Vitoria-Gasteiz",945266805,info@cear-euskadi.org,https://www.cear-euskadi.org/,Cear Euskadi,Información y apoyo relacionado con asilo y protección internacional. ,,معلومات ودعم فيما يخص اللجوء والحماية الدولية.,,Information et soutien en relation à l'asile et la protection internationale,,Information and support relating to asylum and international protection.,
156,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.8491544,-2.6706307,"https://www.google.es/maps/place/Calle+Pintorer%C3%ADa,+27,+01001+Vitoria-Gasteiz,+%C3%81lava/@42.8491363,-2.6706007,17z/data=!4m5!3m4!1s0xd4fc268e4c6280b:0x7cce23c87793db5b!8m2!3d42.8491544!4d-2.6706307","Calle Pintorería 7, Bajo, 01001 Vitoria-Gasteiz",945286358,araba@fundacionadsis.org,https://www.fundacionadsis.org/,Fundación ADSIS,"Información, asesoramiento jurídico, orientación e inserción laboral, apoyo lingüístico. ",,معلومات، مشورة حقوقية، توجيه وانخراط في سوق العمل، دعم لغوي.,,"Information, conseil juridique, orientation et insertion à l'emploi, soutien linguistique",,"Information, legal advice, orientation and job placement, linguistic support",
157,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.8471552,-2.6738433,"https://www.google.com/maps/place/SOS+Racismo+Araba/@42.8471552,-2.6738433,15z/data=!4m5!3m4!1s0x0:0x5ca33e9d73fe190a!8m2!3d42.8471552!4d-2.6738433","Calle Zapatería 15, Bajo, 01001 Vitoria-Gasteiz",649743000,,https://sos-racismo-araba.ueniweb.com/,SOS Racismo Álava,Información y asesoría sobre legislación de extranjería. Información sobre el viaje. Contactos con redes de apoyo y -sitios.,,معلومات ومشورة بخصوص تشريعات الأجانب. معلومات حول الرحلة. التواصل مع شبكات الدعم والمواقع.,,Information et conseil juridique. Information sur le voyage. Contacts avec des réseaux d'appui.,,Information and advice on immigration legislation. Information about the trip. Contacts with support networks and sites.,
